2022.05.23 11:02:00,,,
GOSHO,,,
T1,,,
,N14W,N76E,
TIME(s),STREAM(gal),DAMAXIS(gal),U-D(gal)
39.79,-2.2558372788,-2.4102874181,-8.070602427
39.80,-2.2701072036,-2.4019747172,-8.065139298
39.81,-2.2586119864,-2.4039539317,-8.056554381
39.82,-2.2447384484,-2.4094957323,-8.054993487
39.83,-2.2498914768,-2.4162250616,-8.0499205815
39.84,-2.2487023164,-2.4189959619,-8.040945441
39.85,-2.2399818068,-2.4150375329,-8.0389943235
39.86,-2.2387926464,-2.4063289891,-8.0343116415
39.87,-2.2411709672,-2.3916828018,-8.0311898535
39.88,-2.2566300524,-2.382974258,-8.025336501
39.89,-2.26931443,-2.3798075148,-8.0062155495
39.90,-2.267332496,-2.371098971,-8.0030937615
39.91,-2.26931443,-2.363182113,-8.0210440425
39.92,-2.277242166,-2.3643696417,-8.026116948
39.93,-2.2708999772,-2.3695155994,-8.014410243
39.94,-2.2479095428,-2.3639737988,-8.01519069
39.95,-2.2328468444,-2.3548694121,-8.029238736
39.96,-2.2368107124,-2.3612028985,-8.035482312
39.97,-2.2360179388,-2.3758490858,-8.030019183
39.98,-2.2161985988,-2.3714948139,-8.0413356645
39.99,-2.2066853156,-2.3639737988,-8.0491401345
40.00,-2.2086672496,-2.3778283003,-8.0413356645
40.01,-2.2062889288,-2.3984121311,-8.0382138765
40.02,-2.2011359004,-2.3968287595,-8.048749911
40.03,-2.1936045512,-2.3964329166,-8.063578404
40.04,-2.1896406832,-2.4257252912,-8.054993487
40.05,-2.1892442964,-2.4593719377,-8.0335311945
40.06,-2.1884515228,-2.4605594664,-8.0343116415
40.07,-2.1694249564,-2.4550176658,-8.0452378995
40.08,-2.1547586448,-2.4597677806,-8.051871699
40.09,-2.1611008336,-2.4530384513,-8.0585054985
40.10,-2.1646683148,-2.4328504634,-8.0709926505
40.11,-2.1519839372,-2.430475406,-8.075285109
40.12,-2.1507947768,-2.4447257504,-8.070602427
40.13,-2.1614972204,-2.4554135087,-8.070602427
40.14,-2.1571369656,-2.4641220525,-8.0694317565
40.15,-2.1436598144,-2.4759973395,-8.071382874
40.16,-2.1500020032,-2.4870809407,-8.0694317565
40.17,-2.1630827676,-2.4961853274,-8.06201751
40.18,-2.1587225128,-2.5037063425,-8.054993487
40.19,-2.144452588,-2.5116232005,-8.047189017
40.20,-2.1440562012,-2.5191442156,-8.040945441
40.21,-2.1575333524,-2.5187483727,-8.0296289595
40.22,-2.162289994,-2.5037063425,-8.0241658305
40.23,-2.1714068904,-2.4906435268,-8.019092925
40.24,-2.19003707,-2.485893412,-8.012849349
40.25,-2.2126311176,-2.4910393697,-8.005825326
40.26,-2.2391890332,-2.5009354422,-7.990996833
40.27,-2.2431529012,-2.5092481431,-7.975387893
40.28,-2.2403781936,-2.5183525298,-7.9718758815
40.29,-2.253458958,-2.5314153455,-7.9664127525
40.30,-2.2665397224,-2.5385405177,-7.9605594
40.31,-2.2582155996,-2.5353737745,-7.9695345405
40.32,-2.2546481184,-2.5270610736,-7.988655492
40.33,-2.2625758544,-2.5258735449,-7.998020856
40.34,-2.2586119864,-2.5302278168,-8.0030937615
40.35,-2.2518734108,-2.5227068017,-8.0155809135
40.36,-2.2447384484,-2.5132065721,-8.0280680655
40.37,-2.2498914768,-2.525477702,-8.023775607
40.38,-2.2479095428,-2.5385405177,-8.013629796
40.39,-2.235621552,-2.5337904029,-8.0148004665
40.40,-2.227693816,-2.5314153455,-8.0265071715
40.41,-2.2368107124,-2.541311418,-8.033921418
40.42,-2.251477024,-2.545269847,-8.0272876185
40.43,-2.2562336656,-2.5322070313,-8.0272876185
40.44,-2.2546481184,-2.5199359014,-8.034701865
40.45,-2.2625758544,-2.5183525298,-8.0389943235
40.46,-2.2677288828,-2.5167691582,-8.027677842
40.47,-2.2487023164,-2.5013312851,-8.022214713
40.48,-2.2439456748,-2.4910393697,-8.029238736
40.49,-2.2530625712,-2.497768699,-8.033921418
40.50,-2.2617830808,-2.5005395993,-8.0335311945
40.51,-2.2720891376,-2.4854975691,-8.0343116415
40.52,-2.2788277132,-2.4653095812,-8.043286782
40.53,-2.2720891376,-2.4629345238,-8.047189017
40.54,-2.26931443,-2.4720389105,-8.0374334295
40.55,-2.2601975336,-2.4736222821,-8.0280680655
40.56,-2.2364143256,-2.4692680102,-8.037823653
40.57,-2.2284865896,-2.4732264392,-8.0436770055
40.58,-2.22967575,-2.4795599256,-8.042506335
40.59,-2.21976608,-2.481934983,-8.053432593
40.60,-2.2062889288,-2.4851017262,-8.076065556
40.61,-2.1955864852,-2.5116232005,-8.082309132
40.62,-2.1832984944,-2.5424989467,-8.072943768
40.63,-2.1706141168,-2.557145134,-8.0702122035
40.64,-2.158326126,-2.5682287352,-8.072943768
40.65,-2.1381103992,-2.5797081793,-8.0639686275
40.66,-2.1333537576,-2.5856458228,-8.0569446045
40.67,-2.1396959464,-2.5892084089,-8.048749911
40.68,-2.1333537576,-2.5971252669,-8.0405552175
40.69,-2.1381103992,-2.6093963968,-8.0413356645
40.70,-2.1678394092,-2.6161257261,-8.0350920885
40.71,-2.1876587492,-2.6153340403,-8.0389943235
40.72,-2.19994674,-2.6188966264,-8.0452378995
40.73,-2.2173877592,-2.6268134844,-8.040945441
40.74,-2.2292793632,-2.632355285,-8.037823653
40.75,-2.2292793632,-2.6422513575,-8.035482312
40.76,-2.2300721368,-2.6485848439,-8.0444574525
40.77,-2.2324504576,-2.6501682155,-8.051871699
40.78,-2.2431529012,-2.6537308016,-8.048749911
40.79,-2.2423601276,-2.656105859,-8.0389943235
40.80,-2.22967575,-2.6485848439,-8.0280680655
40.81,-2.2352251652,-2.6378970856,-8.0202635955
40.82,-2.2391890332,-2.6398763001,-7.9999719735
40.83,-2.2332432312,-2.6489806868,-7.9851434805
40.84,-2.2352251652,-2.6434388862,-7.9851434805
40.85,-2.235621552,-2.6390846143,-7.9781194575
40.86,-2.2221444008,-2.6450222578,-7.965242082
40.87,-2.223729948,-2.6378970856,-7.9508038125
40.88,-2.2269010424,-2.6109797684,-7.95275493
40.89,-2.2280902028,-2.5959377382,-7.958218059
40.90,-2.2300721368,-2.5907917805,-7.9515842595
40.91,-2.2427565144,-2.5733746929,-7.948852695
40.92,-2.2411709672,-2.5428947896,-7.958218059
40.93,-2.2340360048,-2.517560844,-7.9687540935
40.94,-2.2411709672,-2.5052897141,-7.9742172225
40.95,-2.245531222,-2.4882684694,-7.978509681
40.96,-2.23958542,-2.4593719377,-7.9851434805
40.97,-2.2383962596,-2.4368088924,-7.9835825865
40.98,-2.2387926464,-2.4257252912,-7.982411916
40.99,-2.2427565144,-2.4122666326,-7.981631469
41.00,-2.2542517316,-2.3893077444,-7.980851022
41.01,-2.2562336656,-2.3734740284,-7.992557727
41.02,-2.2570264392,-2.3651613275,-8.0023133145
41.03,-2.2605939204,-2.355265255,-7.9968501855
41.04,-2.2542517316,-2.3441816538,-7.992557727
41.05,-2.2431529012,-2.3429941251,-7.9843630335
41.06,-2.2284865896,-2.3422024393,-7.9804607985
41.07,-2.2245227216,-2.3414107535,-7.9804607985
41.08,-2.2201624668,-2.347348397,-7.9734367755
41.09,-2.2094600232,-2.3509109831,-7.966022529
41.10,-2.1928117776,-2.3406190677,-7.9742172225
41.11,-2.1856768152,-2.3172643366,-7.982411916
41.12,-2.1777490792,-2.2994514061,-7.9749976695
41.13,-2.1666502488,-2.2903470194,-7.958998506
41.14,-2.1595152864,-2.2792634182,-7.9484624715
41.15,-2.154362258,-2.2665964454,-7.95275493
41.16,-2.1686321828,-2.2634297022,-7.9617300705
41.17,-2.1832984944,-2.268179817,-7.965242082
41.18,-2.1848840416,-2.2753049892,-7.966022529
41.19,-2.1848840416,-2.2923262339,-7.9765585635
41.20,-2.2007395136,-2.3160768079,-7.9812412455
41.21,-2.2086672496,-2.3299313094,-7.980070575
41.22,-2.2015322872,-2.3295354665,-7.9913870565
41.23,-2.195982872,-2.3350772671,-8.000362197
41.24,-2.1932081644,-2.351306826,-8.0046546555
41.25,-2.184091268,-2.3691197565,-8.011288455
41.26,-2.1690285696,-2.3730781855,-8.0265071715
41.27,-2.162289994,-2.3758490858,-8.0389943235
41.28,-2.1587225128,-2.3956412308,-8.0475792405
41.29,-2.158326126,-2.4193918048,-8.059676169
41.30,-2.158326126,-2.4387881069,-8.0702122035
41.31,-2.154362258,-2.4613511522,-8.0780166735
41.32,-2.158326126,-2.4799557685,-8.086211367
41.33,-2.1718032772,-2.4906435268,-8.09323539
41.34,-2.1785418528,-2.4930185842,-8.091674496
41.35,-2.1864695888,-2.4890601552,-8.09323539
41.36,-2.2054961552,-2.481934983,-8.10884433
41.37,-2.2209552404,-2.4799557685,-8.1166488
41.38,-2.235621552,-2.4799557685,-8.10884433
41.39,-2.2332432312,-2.4854975691,-8.1006496365
41.40,-2.2185769196,-2.4918310555,-8.108063883
41.41,-2.2193696932,-2.4934144271,-8.115087906
41.42,-2.2229371744,-2.4981645419,-8.1115758945
41.43,-2.2130275044,-2.5124148863,-8.1037714245
41.44,-2.2031178344,-2.5302278168,-8.098698519
41.45,-2.1987575796,-2.5397280464,-8.101820307
41.46,-2.1951900984,-2.5484365902,-8.1092345535
41.47,-2.1868659756,-2.5614994059,-8.109624777
41.48,-2.1765599188,-2.5721871642,-8.106502989
41.49,-2.178145466,-2.5896042518,-8.1014300835
41.50,-2.19003707,-2.6137506687,-8.098698519
41.51,-2.1785418528,-2.6331469708,-8.092454943
41.52,-2.1618936072,-2.6378970856,-8.088552708
41.53,-2.1626863808,-2.6390846143,-8.086211367
41.54,-2.1638755412,-2.6454181007,-8.075285109
41.55,-2.1496056164,-2.6493765297,-8.066700192
41.56,-2.1377140124,-2.6438347291,-8.072943768
41.57,-2.1448489748,-2.6422513575,-8.0717730975
41.58,-2.1547586448,-2.6517515871,-8.056554381
41.59,-2.168235796,-2.6529391158,-8.045628123
41.60,-2.1825057208,-2.6371053998,-8.0428965585
41.61,-2.1912262304,-2.6295843847,-8.040164994
41.62,-2.1991539664,-2.640272143,-8.028458289
41.63,-2.2150094384,-2.6382929285,-8.0155809135
41.64,-2.2352251652,-2.624438427,-8.012849349
41.65,-2.2443420616,-2.6232508983,-8.0030937615
41.66,-2.2530625712,-2.6280010131,-7.9937283975
41.67,-2.2625758544,-2.6220633696,-7.993338174
41.68,-2.2665397224,-2.6129589829,-7.9984110795
41.69,-2.265350562,-2.6121672971,-7.9898261625
41.70,-2.273278298,-2.6066254965,-7.978509681
41.71,-2.2740710716,-2.5860416657,-7.98397281
41.72,-2.26931443,-2.5698121068,-7.998801303
41.73,-2.2641614016,-2.5698121068,-8.005825326
41.74,-2.2621794676,-2.5658536778,-8.01519069
41.75,-2.25940476,-2.5535825479,-8.0311898535
41.76,-2.2601975336,-2.5516033334,-8.0421161115
41.77,-2.251477024,-2.5658536778,-8.0397747705
41.78,-2.2471167692,-2.5686245781,-8.036262759
41.79,-2.2578192128,-2.5527908621,-8.036262759
41.80,-2.255440892,-2.5397280464,-8.0327507475
41.81,-2.2510806372,-2.5385405177,-8.019873372
41.82,-2.255440892,-2.5262693878,-8.005825326
41.83,-2.2506842504,-2.4997479135,-8.0054351025
41.84,-2.2471167692,-2.4886643123,-7.9991915265
41.85,-2.2463239956,-2.4914352126,-7.9913870565
41.86,-2.2467203824,-2.4839141975,-8.005044879
41.87,-2.2368107124,-2.4763931824,-8.017532031
41.88,-2.241567354,-2.4752056537,-8.0132395725
41.89,-2.2566300524,-2.4827266688,-8.001923091
41.90,-2.2601975336,-2.4791640827,-8.0038742085
41.91,-2.2740710716,-2.470059696,-8.004264432
41.92,-2.293097638,-2.4676846386,-7.9890457155
41.93,-2.2946831852,-2.4625386809,-7.9804607985
41.94,-2.291115704,-2.4478924936,-7.9874848215
41.95,-2.3002326004,-2.4372047353,-7.992557727
41.96,-2.3093494968,-2.4368088924,-7.9913870565
41.97,-2.2958723456,-2.4364130495,-7.9890457155
41.98,-2.2816024208,-2.4261211341,-8.0015328675
41.99,-2.2764493924,-2.4245377625,-8.005825326
42.00,-2.2689180432,-2.426516977,-7.997240409
42.01,-2.2590083732,-2.4114749468,-7.9945088445
42.02,-2.2471167692,-2.386932687,-8.0007524205
42.03,-2.2391890332,-2.3770366145,-8.0054351025
42.04,-2.245531222,-2.3770366145,-7.9991915265
42.05,-2.2387926464,-2.363182113,-7.990996833
42.06,-2.2181805328,-2.3469525541,-7.997240409
42.07,-2.207874476,-2.3528901976,-8.001142644
42.08,-2.2011359004,-2.3707031281,-7.9913870565
42.09,-2.1848840416,-2.3809950435,-7.98397281
42.10,-2.1753707584,-2.3802033577,-7.9882652685
42.11,-2.1753707584,-2.3845576296,-8.001142644
42.12,-2.1718032772,-2.3995996598,-8.002703538
42.13,-2.146434522,-2.4015788743,-7.9976306325
42.14,-2.1202729932,-2.3944537021,-8.008947114
42.15,-2.1091741628,-2.4055373033,-8.0132395725
42.16,-2.1060030684,-2.4245377625,-8.0077764435
42.17,-2.1044175212,-2.4245377625,-8.006605773
42.18,-2.1091741628,-2.4083082036,-8.005825326
42.19,-2.1115524836,-2.4174125903,-8.00738622
42.20,-2.1163091252,-2.4447257504,-8.0046546555
42.21,-2.1250296348,-2.4451215933,-8.0023133145
42.22,-2.1341465312,-2.4324546205,-8.0116786785
42.23,-2.1440562012,-2.4435382217,-8.017532031
42.24,-2.1599116732,-2.4633303667,-8.012849349
42.25,-2.178145466,-2.462142838,-8.021434266
42.26,-2.1864695888,-2.4585802519,-8.037823653
42.27,-2.1876587492,-2.4775807111,-8.045628123
42.28,-2.201928674,-2.5001437564,-8.044067229
42.29,-2.215802212,-2.4918310555,-8.0460183465
42.30,-2.2082708628,-2.4827266688,-8.047189017
42.31,-2.2043069948,-2.4957894845,-8.0358725355
42.32,-2.2189733064,-2.5041021854,-8.0257267245
42.33,-2.2383962596,-2.5025188138,-8.02299516
42.34,-2.2439456748,-2.4985603848,-8.022214713
42.35,-2.2451348352,-2.5048938712,-8.0218244895
42.36,-2.2483059296,-2.5195400585,-8.0187027015
42.37,-2.2407745804,-2.5282486023,-8.0194831485
42.38,-2.2387926464,-2.5278527594,-8.0280680655
42.39,-2.2403781936,-2.5211234301,-8.024556054
42.40,-2.2407745804,-2.5139982579,-8.011288455
42.41,-2.2383962596,-2.5223109588,-8.006605773
42.42,-2.2487023164,-2.5417072609,-8.00738622
42.43,-2.2621794676,-2.5559576053,-8.0023133145
42.44,-2.2669361092,-2.5622910917,-7.9921675035
42.45,-2.2657469488,-2.5622910917,-7.992557727
42.46,-2.2689180432,-2.5702079497,-7.9952892915
42.47,-2.2756566188,-2.5864375086,-7.9882652685
42.48,-2.2819988076,-2.5923751521,-7.9913870565
42.49,-2.2816024208,-2.5864375086,-8.0062155495
42.50,-2.2796204868,-2.5804998651,-8.0226049365
42.51,-2.2780349396,-2.5860416657,-8.025336501
42.52,-2.2780349396,-2.5943543666,-8.0202635955
42.53,-2.2705035904,-2.5939585237,-8.0210440425
42.54,-2.247513156,-2.5971252669,-8.019873372
42.55,-2.225711882,-2.6097922397,-8.0179222545
42.56,-2.2130275044,-2.6062296536,-8.024556054
42.57,-2.1876587492,-2.5828749225,-8.035482312
42.58,-2.1710105036,-2.57297885,-8.040945441
42.59,-2.1686321828,-2.5797081793,-8.0421161115
42.60,-2.1745779848,-2.580895708,-8.049530358
42.61,-2.1832984944,-2.5832707654,-8.059676169
42.62,-2.1801274,-2.5979169527,-8.0577250515
42.63,-2.1773526924,-2.6113756113,-8.054993487
42.64,-2.1844876548,-2.6105839255,-8.0639686275
42.65,-2.1947937116,-2.6157298832,-8.063578404
42.66,-2.188055136,-2.6280010131,-8.0530423695
42.67,-2.1813165604,-2.624438427,-8.0616272865
42.68,-2.1912262304,-2.604646282,-8.074504662
42.69,-2.19003707,-2.5971252669,-8.0678708625
42.70,-2.1674430224,-2.5947502095,-8.0655295215
42.71,-2.16030806,-2.5836666083,-8.064358851
42.72,-2.162289994,-2.5757497503,-8.0647490745
42.73,-2.1626863808,-2.5852499799,-8.058115275
42.74,-2.1698213432,-2.5876250373,-8.040945441
42.75,-2.1678394092,-2.5646661491,-8.037823653
42.76,-2.1599116732,-2.5464573757,-8.042506335
42.77,-2.1646683148,-2.541311418,-8.024556054
42.78,-2.1571369656,-2.521519273,-8.0093373375
42.79,-2.134542918,-2.4906435268,-8.0007524205
42.80,-2.1242368612,-2.4728305963,-7.9835825865
42.81,-2.1289935028,-2.4716430676,-7.9605594
42.82,-2.1293898896,-2.45422598,-7.958218059
42.83,-2.1289935028,-2.4178084332,-7.9703149875
42.84,-2.1313718236,-2.3944537021,-7.9765585635
42.85,-2.1400923332,-2.3881202157,-7.9726563285
42.86,-2.1492092296,-2.3746615571,-7.976948787
42.87,-2.1476236824,-2.3572444695,-7.9921675035
42.88,-2.1452453616,-2.3556610979,-7.997240409
42.89,-2.1480200692,-2.3679322278,-7.9882652685
42.90,-2.1476236824,-2.3754532429,-7.9906066095
42.91,-2.1400923332,-2.3813908864,-7.9991915265
42.92,-2.146434522,-2.3956412308,-7.9937283975
42.93,-2.1527767108,-2.4071206749,-7.9828021395
42.94,-2.1626863808,-2.4051414604,-7.988655492
42.95,-2.1729924376,-2.4003913456,-8.004264432
42.96,-2.1829021076,-2.4035580888,-8.0085568905
42.97,-2.1916226172,-2.4110791039,-8.0077764435
42.98,-2.2035142212,-2.4071206749,-8.0140200195
42.99,-2.2094600232,-2.3999955027,-8.013629796
43.00,-2.2150094384,-2.4098915752,-8.00738622
43.01,-2.2249191084,-2.4142458471,-8.0093373375
43.02,-2.2312612972,-2.3980162882,-8.0241658305
43.03,-2.2348287784,-2.3916828018,-8.036262759
43.04,-2.2411709672,-2.3956412308,-8.0358725355
43.05,-2.2431529012,-2.3924744876,-8.039384547
43.06,-2.2419637408,-2.3853493154,-8.048749911
43.07,-2.2467203824,-2.3849534725,-8.0585054985
43.08,-2.2530625712,-2.3932661734,-8.059676169
43.09,-2.2578192128,-2.4023705601,-8.05421304
43.10,-2.253458958,-2.4071206749,-8.0569446045
43.11,-2.24949509,-2.4205793335,-8.059676169
43.12,-2.257422826,-2.438392264,-8.0522619225
43.13,-2.25940476,-2.4419548501,-8.0507010285
43.14,-2.2609903072,-2.4387881069,-8.0467987935
43.15,-2.2649541752,-2.4439340646,-8.04640857
43.16,-2.2701072036,-2.4478924936,-8.049530358
43.17,-2.2748638452,-2.4411631643,-8.0522619225
43.18,-2.2776385528,-2.4387881069,-8.0585054985
43.19,-2.2796204868,-2.4518509226,-8.0624077335
43.20,-2.283187968,-2.4585802519,-8.0678708625
43.21,-2.28913377,-2.4474966507,-8.0733339915
43.22,-2.2986470532,-2.4364130495,-8.0795775675
43.23,-2.295079572,-2.4419548501,-8.080748238
43.24,-2.2819988076,-2.4589760948,-8.078406897
43.25,-2.277242166,-2.4732264392,-8.0678708625
43.26,-2.2685216564,-2.4787682398,-8.065139298
43.27,-2.2530625712,-2.4839141975,-8.072163321
43.28,-2.2510806372,-2.4906435268,-8.0702122035
43.29,-2.2506842504,-2.4942061129,-8.057334828
43.30,-2.245531222,-2.4969770132,-8.0507010285
43.31,-2.2368107124,-2.505685557,-8.049530358
43.32,-2.2387926464,-2.5183525298,-8.0436770055
43.33,-2.2411709672,-2.5274569165,-8.033140971
43.34,-2.2483059296,-2.541311418,-8.022214713
43.35,-2.2479095428,-2.5591243485,-8.0155809135
43.36,-2.2498914768,-2.5706037926,-8.017532031
43.37,-2.265350562,-2.576937279,-8.0226049365
43.38,-2.273278298,-2.588812566,-8.0226049365
43.39,-2.2582155996,-2.596729424,-8.021434266
43.40,-2.2483059296,-2.5907917805,-8.0280680655
43.41,-2.2447384484,-2.588812566,-8.0233853835
43.42,-2.2312612972,-2.5987086385,-8.0249462775
43.43,-2.2062889288,-2.6022712246,-8.0272876185
43.44,-2.182109334,-2.5959377382,-8.03079963
43.45,-2.1733888244,-2.5983127956,-8.0304094065
43.46,-2.1630827676,-2.6117714542,-8.0210440425
43.47,-2.1468309088,-2.6093963968,-8.018312478
43.48,-2.1377140124,-2.5963335811,-8.019092925
43.49,-2.13057905,-2.5947502095,-8.019092925
43.50,-2.1369212388,-2.5987086385,-8.01519069
43.51,-2.148416456,-2.5892084089,-8.0069959965
43.52,-2.1571369656,-2.5765414361,-8.0108982315
43.53,-2.164271928,-2.5836666083,-8.0077764435
43.54,-2.166253862,-2.5860416657,-8.000362197
43.55,-2.1650647016,-2.5713954784,-8.0069959965
43.56,-2.1674430224,-2.5575409769,-8.015971137
43.57,-2.1769563056,-2.5551659195,-8.0241658305
43.58,-2.1928117776,-2.5523950192,-8.026897395
43.59,-2.207874476,-2.5326028742,-8.03079963
43.60,-2.2169913724,-2.5108315147,-8.04640857
43.61,-2.2269010424,-2.5068730857,-8.0592859455
43.62,-2.23958542,-2.5104356718,-8.065919745
43.63,-2.243549288,-2.5183525298,-8.0592859455
43.64,-2.2344323916,-2.5282486023,-8.0538228165
43.65,-2.2340360048,-2.53339456,-8.0616272865
43.66,-2.23958542,-2.5349779316,-8.0663099685
43.67,-2.2383962596,-2.5286444452,-8.058895722
43.68,-2.2269010424,-2.5052897141,-8.057334828
43.69,-2.2344323916,-2.4902476839,-8.055773934
43.70,-2.251477024,-2.4934144271,-8.0491401345
43.71,-2.2570264392,-2.4934144271,-8.050310805
43.72,-2.2526661844,-2.477976554,-8.0647490745
43.73,-2.2471167692,-2.4732264392,-8.064358851
43.74,-2.2383962596,-2.4866850978,-8.0553837105
43.75,-2.2340360048,-2.4874767836,-8.0514814755
43.76,-2.2225407876,-2.4716430676,-8.0514814755
43.77,-2.2043069948,-2.4664971099,-8.0499205815
43.78,-2.201928674,-2.4771848682,-8.040945441
43.79,-2.2086672496,-2.4815391401,-8.0366529825
43.80,-2.2007395136,-2.4752056537,-8.0436770055
43.81,-2.2015322872,-2.4763931824,-8.044847676
43.82,-2.2193696932,-2.489851841,-8.0350920885
43.83,-2.217784146,-2.4989562277,-8.0327507475
43.84,-2.2050997684,-2.4993520706,-8.048749911
43.85,-2.1995503532,-2.5044980283,-8.058115275
43.86,-2.2043069948,-2.5112273576,-8.053432593
43.87,-2.2007395136,-2.5080606144,-8.05421304
43.88,-2.188055136,-2.4997479135,-8.058895722
43.89,-2.1793346264,-2.4934144271,-8.0577250515
43.90,-2.1757671452,-2.4811432972,-8.0522619225
43.91,-2.1611008336,-2.458184409,-8.0639686275
43.92,-2.1511911636,-2.4379964211,-8.0748948855
43.93,-2.1452453616,-2.4368088924,-8.0725535445
43.94,-2.1337501444,-2.4451215933,-8.0686513095
43.95,-2.1210657668,-2.4510592368,-8.062797957
43.96,-2.1178946724,-2.4550176658,-8.062797957
43.97,-2.122651314,-2.470059696,-8.0616272865
43.98,-2.1313718236,-2.4874767836,-8.061237063
43.99,-2.1389031728,-2.497768699,-8.06201751
44.00,-2.1436598144,-2.5013312851,-8.066700192
44.01,-2.1468309088,-2.5120190434,-8.0624077335
44.02,-2.1456417484,-2.5242901733,-8.04640857
44.03,-2.14048872,-2.5227068017,-8.0366529825
44.04,-2.1381103992,-2.5151857866,-8.0382138765
44.05,-2.1301826632,-2.5199359014,-8.0374334295
44.06,-2.1230477008,-2.5286444452,-8.0319703005
44.07,-2.1123452572,-2.5262693878,-8.028458289
44.08,-2.1060030684,-2.5227068017,-8.029238736
44.09,-2.1111560968,-2.5298319739,-8.0272876185
44.10,-2.11075971,-2.5337904029,-8.0257267245
44.11,-2.1044175212,-2.5298319739,-8.037043206
44.12,-2.112741644,-2.5270610736,-8.044067229
44.13,-2.126615182,-2.5365613032,-8.0288485125
44.14,-2.1313718236,-2.5468532186,-8.022214713
44.15,-2.1377140124,-2.5516033334,-8.0140200195
44.16,-2.1436598144,-2.5626869346,-8.004264432
44.17,-2.1500020032,-2.5892084089,-7.9945088445
44.18,-2.1599116732,-2.6022712246,-7.9890457155
44.19,-2.1611008336,-2.5876250373,-7.992557727
44.20,-2.1519839372,-2.5721871642,-7.998020856
44.21,-2.1456417484,-2.5662495207,-7.9874848215
44.22,-2.1472272956,-2.5504158047,-7.9788999045
